"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"CARACTERIZAÇÃO MORFODINÂMICA E GEOAMBIENTAL DAS PRAIAS DE PONTA DE MATOS E MIRAMAR, MUNICÍPIO DE CABEDELO, PARAÍBA","DINÂMICA COSTEIRA DO LITORAL DO MUNICÍPIO DE CABEDELO, PARAÍBA","RICHARDE MARQUES DA SILVA","CHRISTIANNE MARIA MOURA REIS","2014","Geociências","Geografia Física","PIVIC",""
"ANÁLISE DOS FATORES DETERMINANTES DA QUALIDADE DE VIDA DE SUJEITOS PÓS-AVC","A FUNCIONALIDADE E O ACESSO AOS SERVIÇOS DE REABILITAÇÃO DE SUJEITOS PÓS-AVC: UM ESTUDO LONGITUDINAL","MARIA DE FATIMA ALCANTARA BARROS","KATIA SUELY QUEIROZ SILVA RIBEIRO","2014","Fisioterapia e Terapia Ocupacional","","PIBIC",""
"CARACTERIZAÇÃO MORFODINÂMICA E GEOAMBIENTAL DAS PRAIAS DO POÇO E CAMBOINHA, MUNICÍPIO DE CABEDELO, PARAÍBA","DINÂMICA COSTEIRA DO LITORAL DO MUNICÍPIO DE CABEDELO, PARAÍBA","RICHARDE MARQUES DA SILVA","CHRISTIANNE MARIA MOURA REIS","2014","Geociências","Geografia Física","PIVIC",""
"RECONHECIMENTO DE EMOÇÕES FACIAIS EM IDOSOS","VALIDAÇÃO DE UM BANCO DE EXPRESSÕES FACIAIS BRASILEIRO EM CRIANÇAS E IDOSOS.","MELYSSA KELLYANE CAVALCANTI GALDINO","NELSON TORRO ALVES","2014","Psicologia","Psicologia do Desenvolvimento Humano","PIVIC",""
"EFEITOS DO TREINAMENTO DE FORÇA E ENDURANCE NO AMBIENTE AQUÁTICO SOBRE OS NÍVEIS DE DESEMPENHO FÍSICO","EFEITOS DO TREINAMENTO DE FORÇA E ENDURANCE NO AMBIENTE AQUÁTICO SOBRE OS NÍVEIS DE COMPOSIÇÃO CORPORAL E DESEMPENHO FÍSICO","LUCIANO MEIRELES DE PONTES","MARIA DO SOCORRO CIRILO DE SOUSA","2014","Educação Física","","PIVIC",""
"EFEITO DO BSSE NO CLCULO DA CONSTANTE DE VELOCIDADE BIMOLECULAR OBTIDA A PARTIR DA TEORIA DO ESTADO DE TRANSIO","EFEITO DO BSSE NO CÁLCULO DA CONSTANTE DE VELOCIDADE BIMOLECULAR OBTIDA A PARTIR DA TEORIA DO ESTADO DE TRANSIÇÃO","GERD BRUNO DA ROCHA","ELIZETE VENTURA DO MONTE","2014","Química","Físico-Química","PIBIC",""
"EFEITO DO SUBSTITUINTE NO MECANISMO DE DIELS-ALDER DO 2-FLUORCICLOPENT-2-ENONA","REAÇÕES DE DIELS - ALDER CATALISADAS POR ÁCIDOS DE LEWIS","GERD BRUNO DA ROCHA","ELIZETE VENTURA DO MONTE","2014","Química","Físico-Química","PIBIC",""
"CONTROLE REPETITIVO UTILIZADO EM UM COMPENSADOR DE TENSÃO SÉRIE PARA REJEIÇÃO DE HARMÔNICOS DE TENSÃO NO SISTEMA DE CONTROLE","COMPENSADOR DE TENSÃO SÉRIE TRIFÁSICO","ISAAC SOARES DE FREITAS","DARLAN ALEXANDRIA FERNANDES","2014","Engenharia Elétrica","Eletrônica Industrial, Sistemas e Controles","PIVIC",""
"REPERCUSSÕES DAS EQUAÇÕES DE ESTIMATIVA DA TAXA DE FILTRAÇÃO GLOMERULAR SOBRE A CLASSIFICAÇÃO DOS ESTÁGIOS DE DOENÇA RENAL CRÔNICA DE PACIENTES HIPERTENSOS E DIABÉTICOS DE UM HOSPITAL-ESCOLA","ANÁLISE DA CONCORDÂNCIA ENTRE AS FÓRMULAS DE COCKCROFT-GAULT, MDRD SIMPLIFICADA, CKD-EPI E BIS-1 NA AVALIAÇÃO DA FUNÇÃO RENAL EM PACIENTES HIPERTENSOS E DIABÉTICOS DE UM HOSPITAL-ESCOLA","ALESSANDRA SOUSA BRAZ CALDAS DE ANDRADE","CRISTIANNE DA SILVA ALEXANDRE","2014","Medicina","Clínica Médica","PIVIC",""
"PERFIL CLÍNICO-EPIDEMIOLÓGICO E CLASSIFICAÇÃO DOS ESTÁGIOS DE DOENÇA RENAL CRÔNICA DE PACIENTES HIPERTENSOS E DIABÉTICOS DE UM HOSPITAL-ESCOLA CONFORME O CLEARANCE DE CREATININA DE 24 HORAS E AS FÓRMULAS DE COCKCROFT-GAULT, MDRD SIMPLIFICADA, CKD-EPI E BI","ANÁLISE DA CONCORDÂNCIA ENTRE AS FÓRMULAS DE COCKCROFT-GAULT, MDRD SIMPLIFICADA, CKD-EPI E BIS-1 NA AVALIAÇÃO DA FUNÇÃO RENAL EM PACIENTES HIPERTENSOS E DIABÉTICOS DE UM HOSPITAL-ESCOLA","ALESSANDRA SOUSA BRAZ CALDAS DE ANDRADE","CRISTIANNE DA SILVA ALEXANDRE","2014","Medicina","Clínica Médica","PIVIC",""
"OS DISCURSOS OPERÁRIOS E PATRONAIS SOBRE AS CONDIÇÕES DEGRADANTES DE TRABALHO EM UMA CONJUNTURA DE CRESCIMENTO ECONÔMICO: O CASO DO POLO PORTUÁRIO DE SUAPE (PE)","TRABALHO, DESENVOLVIMENTO E POLÍTICAS PUBLICAS","SAMIR PERRONE DE MIRANDA","ROBERTO MENDOZA","2014","Ciência Política","Políticas Públicas","PIVIC",""
"TRATAMENTOS PRÉ-GERMINATIVOS EM SEMENTES DE SAPINDUS SAPONARIA L.","GERMINAÇÃO DE SEMENTES DE SAPINDUS SAPONARIA L.","BELÍSIA LÚCIA MOREIRA TOSCANO DINIZ","GILVANEIDE ALVES DE AZEREDO","2014","Agronomia","Fitotecnia","PIVIC",""
"EMERGÊNCIA DE PLÂNTULAS DE PTEROGYNE NITENS SOB CONDIÇÕES DE VIVEIRO","ARMAZENAMENTO DE SEMENTES DE PTEROGYNE NITENS L.","BELÍSIA LÚCIA MOREIRA TOSCANO DINIZ","GILVANEIDE ALVES DE AZEREDO","2014","Agronomia","Fitotecnia","PIVIC",""
"A GOVERNANÇA DOS CONSELHOS DE POLÍTICAS PÚBLICAS: UMA TIPOLOGIA","OS MECANISMOS DE GOVERNANÇA DEMOCRÁTICA DAS POLÍTICAS PÚBLICAS","ROBERTO MENDOZA","JAMES BATISTA VIEIRA","2014","Ciência Política","Políticas Públicas","PIVIC",""
"AVALIAÇÃO DA PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA USANDO SABUGO E PALHA DE MILHO","PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA PELO CULTIVO SEMISSÓLIDO","VERUSCKA ARAUJO SILVA","SHARLINE FLORENTINO DE MELO SANTOS","2014","Engenharia Química","Operações Industriais e Equipamentos para Engenharia Química","PIVIC",""
"CUIDADOS PALIATIVOS EM FERIDAS CRÔNICAS: REVISÃO INTEGRATIVA EM ENFERMAGEM","CUIDADOS PALIATIVOS EM FERIDAS CRÔNICAS: REVISÃO INTEGRATIVA EM ENFERMAGEM","RONALDO BEZERRA DE QUEIROZ","CIZONE MARIA CARNEIRO ACIOLY","2014","Enfermagem","Enfermagem Médico-Cirúrgica","PIVIC",""
"FICÇÃO E METAFICÇÃO NAS DIFERENTES HORAS DA ESTRELA","RECURSOS METAFICCIONAIS EM NARRATIVAS LITERÁRIAS E FÍLMICAS","MARTA PRAGANA DANTAS","GENILDA ALVES DE AZEREDO","2014","Letras","Literatura Brasileira","PIBIC",""
"SÍNTESE DE ÉSTERES FENILPROPANÓICOS DE ÁLCOOIS MONOTERPÊNICOS","ESTUDO QUÍMICO BIOMONITORADO DE ALGUMAS ESPÉCIES DE VEGETAIS TERRESTRES E MARINHOS DO NORDESTE BRASILEIRO, EM ESPECIAL DO ESTADO DA PARAÍBA","MARIA DE FATIMA VANDERLEI DE SOUZA","JOSE MARIA BARBOSA FILHO","2014","Farmácia","Farmacognosia","PIBIC",""
"ESTUDO FITOQUÍMICO DE ESPÉCIES DE LAURACEAE DA FLORA PARAIBANA: OCOTEA DUCKEI  VATTIMO","ESTUDO QUÍMICO BIOMONITORADO DE PLANTAS MEDICINAIS DA PARAÍBA: ECOSSISTEMA CAATINGA","MARIA DE FATIMA VANDERLEI DE SOUZA","JOSE MARIA BARBOSA FILHO","2014","Farmácia","Farmacognosia","PIBIC",""
"SIMULAÇÃO HÁPTICA COLABORATIVA","AMBIENTES VIRTUAIS 3D PARA TREINAMENTO DE EQUIPES","TIAGO MARITAN UGULINO DE ARAUJO","LILIANE DOS SANTOS MACHADO","2014","Ciência da Computação","Sistemas de Computação","PIBIC",""
"CARACTERÍSTICAS PRODUTIVAS E REPRODUTIVAS DA INCLUSÃO DE PALMA FORRAGEIRA NA DIETA DE FÊMEAS SUÍNAS PÚBERE","UTILIZAÇÃO DA PALMA FORRAGEIRA (OPUNTIA FÍCUS-INDICA MILL) NA ALIMENTAÇÃO DE FÊMEAS SUÍNAS EM FASE PRÉ-PUBERE","SEVERINO GONZAGA NETO","TEREZINHA DOMICIANO DANTAS MARTINS","2014","Zootecnia","Nutrição e Alimentação Animal","PIBIC",""
"FRACIONAMENTO DE LIPÍDIOS TOTAIS: NEUTROS E FOSFOLIPÍDIOS DO TECIDO ADIPOSO DA CAVIDADE OCULAR TILÁPIAS (OREOCHROMIS NILOTICUS) CULTIVADAS EM DIFERENTES SISTEMAS NO MUNICÍPIO BORBOREMA, PB","FRACIONAMENTO POR CROMATOGRAFIA EM COLUNA CLASSICA DE LIPÍDIOS TOTAIS EM RESÍDUOS DE TILÁPIAS (OREOCHROMIS NILOTICUS) CULTIVADAS EM AÇUDE E VIVEIRO NO BREJO PARAIBANO","MARCIA ROSEANE TARGINO DE OLIVEIRA","NEIVA MARIA DE ALMEIDA","2014","Ciência e Tecnologia de Alimentos","Ciência de Alimentos","PIBIC",""
"CORRELATOS EXISTENCIAIS DA CONGRUÊNCIA VALORATIVA: UMA ANÁLISE A PARTIR DA FINITUDE HUMANA","CORRELATOS EXISTENCIAIS DA CONGRUÊNCIA VALORATIVA: UMA ANÁLISE A PARTIR DA FINITUDE HUMANA","VALDINEY VELOSO GOUVEIA","THIAGO ANTONIO AVELLAR DE AQUINO","2014","Psicologia","Psicologia Social","PIBIC",""
"PSICOLOGIA E ARTE: UMA INVESTIGAÇÃO SOBRE O USO DE TEXTOS COLETIVOS EM OFICINAS DE FORMAÇÃO DE EDUCADORES NOME","PSICOLOGIA E ARTE NA CONSTITUIÇÃO DOS SUJEITOS EM ESPAÇOS EDUCATIVOS: USO DE IMAGENS E TEXTOS COLETIVOS COMO REGISTRO E COMO DISPOSITIVOS DE INTERVENÇÃO INSTITUCIONAL EM UM PROJETO DE FORMAÇÃO DE EDUCADORES","PAULO CESAR ZAMBRONI DE SOUZA","ANGELA MARIA DIAS FERNANDES","2014","Psicologia","Psicologia do Ensino e da Aprendizagem","PIBIC",""
"PREVALÊNCIA DE CÁRIE DENTÁRIA EM CRIANÇAS DE 4 A 6 ANOS DE BELÉM E PIRIPIRITUBA-PB","AVALIAÇÃO DE UM PROGRAMA DE SAÚDE BUCAL BASEADO EM PROCEDIMENTOS DE HIGIENE BUCAL","MARIZE RAQUEL DINIZ DA ROSA","FRANKLIN DELANO SOARES FORTE","2014","Odontologia","Odontologia Social e Preventiva","PIBIC",""
"CARACTERIZAÇÃO DO EFEITO VASORRELAXANTE INDUZIDO PELO PARA-CIMENO EM RATOS HIPERTENSOS","PRODUTOS NATURAIS E/OU SINTÉTICOS BIOATIVOS COM POTENCIAL TERAPÊUTICO HIPOTENSOR ESTUDOS IN VIVO E IN VITRO","ROBSON CAVALCANTE VERAS","ISLANIA GISELIA ALBUQUERQUE GONÇALVES","2014","Farmacologia","Farmacologia Cardiorenal","PIBIC",""
"ESCOLA PRIMÁRIA: SUAS PRÁTICAS PEDAGÓGICAS PARA CIVILIZAR","EDUCAÇÃO ESCOLAR PRIMÁRIA NA PARAHYBA DO NORTE: ESCOLARIZAR PARA A CIVILIDADE E PROGRESSO SOCIAL (1864-1883)","PAULO ROBERTO PALHANO SILVA","ROSE MARY DE SOUZA ARAUJO","2014","Educação","Fundamentos da Educação","PIBIC",""
"AÇÕES DA ANGIOTENSINA-(1-7) NA PROLIFERAÇÃO DE CARDIOMIÓCITOS NEONATAIS","AÇÕES DA ANGIOTENSINA-(1-7) NA PROLIFERAÇÃO DE CARDIOMIÓCITOS E REGENERAÇÃO CARDÍACA","EDUARDO DE JESUS OLIVEIRA","ENEAS RICARDO DE MORAIS GOMES","2014","Biotecnologia","","PIBIC",""
"HISTÓRIA AFRICANA, AFRO BRASILEIRA E INDÍGENA NA EDUCAÇÃO BÁSICA: ANÁLISE DE MATERIAIS PEDAGÓGICOS (KITS Â??A COR DA CULTURAÂ?/SECADI/MEC) PARA UTILIZAÇÃO NA SALA DE AULA","HISTÓRIA AFRICANA, AFRO BRASILEIRA E INDÍGENA NA EDUCAÇÃO BÁSICA: ANÁLISE DE MATERIAIS PEDAGÓGICOS (KITS A COR DA CULTURA/SECADI/MEC) PARA UTILIZAÇÃO NA SALA DE AULA","FRANCISCO JOSE PEGADO ABILIO","WILSON HONORATO ARAGAO","2014","Educação","Ensino-Aprendizagem","PIBIC",""
"UM SISTEMA AUTOMÁTICO MINIATURIZADO FLOW-BATCH COM CDTE QUANTUM DOTS PARA A DETERMINAÇÃO QUIMIOLUMINESCENTE DE OXIGÊNIO DISSOLVIDO EM ÁGUAS NATURAIS","DESENVOLVIMENTO DE SISTEMAS AUTOMÁTICOS MINIATURIZADOS FLOW-BATCH PARA APLICAÇÕES ANALÍTICAS E SÍNTESE DE QUANTUM DOTS","SHERLAN GUIMARAES LEMOS","MARIO CESAR UGULINO DE ARAUJO","2014","Química","Química Analítica","PIBIC",""
"CARACTERIZAÇÃO CITOGENÉTICA DAS ESPÉCIES DA FAMÍLIA STRELITZIACEAE OCORRENTES NO NORDESTE DO BRASIL","CITOGENÉTICA DE PLANTAS ORNAMENTAIS","MAILSON MONTEIRO DO REGO","ANA EMILIA BARROS E SILVA","2014","Genética","Genética Vegetal","PIBIC",""
"AVALIAÇÃO DO DESEMPENHO DE COLMEIAS DE ABELHAS NATIVAS SUBMETIDAS A PROCESSO DE SELEÇÃO","DESENVOLVIMENTO DA APICULTURA E MELIPONICULTURA NO NORDESTE BRASILEIRO","PAULO SERGIO DE AZEVEDO","ADRIANA EVANGELISTA RODRIGUES","2014","Zootecnia","Produção Animal","PIBIC",""
"SUBSTRATOS NA PRODUÇÃO DE MUDAS MYRACRODRUON URUNDEUVA FR. ALL.","ESPÉCIES FLORESTAIS DA CAATINGA: PRODUÇÃO E TECNOLOGIA DE SEMENTES COM VISTAS À COLETA DE SEMENTES (ACS)","GILVANEIDE ALVES DE AZEREDO","RISELANE DE LUCENA ALCANTARA BRUNO","2014","Agronomia","Fitotecnia","PIBIC",""
"AVALIAÇÃO DA PARTICIPAÇÃO DO NF-KB NA ATIVIDADE ANTI-INFLAMATÓRIA DA OUABAÍNA EM PERITONITE INDUZIDA POR ZIMOSAN","PAPEL IMUNOMODULADOR DA OUABAÍNA","GICIANE CARVALHO VIEIRA","SANDRA RODRIGUES MASCARENHAS","2014","Imunologia","Imunologia Celular","PIBIC",""
"CULTURA MATERIAL ESCOLAR: ESPAÇOS DESTINADOS À LEITURA E À VENDA DE LIVROS E COMPÊNDIOS ESCOLARES - PARAHYBA DO NORTE (1850-1889)","CIRCULAÇÃO DE LIVROS, COMPÊNDIOS E ARTEFATOS ESCOLARES NA PARAHYBA DO NORTE NA SEGUNDA METADE DO OITOCENTOS.","PAULO GIOVANI ANTONINO NUNES","CLAUDIA ENGLER CURY","2014","História","História do Brasil","PIBIC",""
"CRESCIMENTO DO ABACAXIZEIRO 'IMPERIAL' (ANANAS COMOSUS VAR. COMOSUS) CULTIVADO SOB RELAÇÕES K/N","DIFUSÃO TECNOLÓGICA PARA IMPLANTAÇÃO DA PRODUÇÃO INTEGRADA E DA ADUBAÇÃO ORGÂNICA ESTRUTURADA NA ABACAXICULTURA FAMILIAR E DE ASSENTAMENTOS RURAIS DO SEMI-ÁRIDO PARAIBANO","RISELANE DE LUCENA ALCANTARA BRUNO","REJANE MARIA NUNES MENDONCA","2014","Agronomia","Fitotecnia","PIBIC",""
"DESEMPENHO E VARIÁVEIS FISIOLÓGICAS DE CODORNAS DE CORTE EM DIFERENTES TEMPERATURAS COMO INDICADORES DE BEM-ESTAR","ZONA DE CONFORTO TÉRMICO PARA CODORNAS DE CORTE COM BASE EM INDICADORES DE BEM-ESTAR","LUDMILA DA PAZ GOMES DA SILVA","EDILSON PAES SARAIVA","2014","Zootecnia","Ecologia dos Animais Domésticos e Etologia","PIBIC",""
"UM MÉTODO HIERÁRQUICO PARA IDENTIFICAÇÃO E AUTENTICAÇÃO MULTIBIOMÉTRICA","PROJETO BIOPASS - PESQUISA E DESENVOLVIMENTO DE UM SISTEMA MULTIFATOR E MULTIBIOMÉTRICO DE IDENTIFICAÇÃO E AUTENTICAÇÃO DE USUÁRIOS","ALEXANDRE NOBREGA DUARTE","LEONARDO VIDAL BATISTA","2014","Ciência da Computação","Metodologia e Técnicas da Computação","PIBIC",""
"DESENVOLVIMENTO DE METODOLOGIAS ANALÍTICAS POR HPLC-ESLD-DAD DA DROGA VEGETAL E EXTRATOS DE ANGICO (ANADENANTHERA COLUBRINA VAR.CEBIL)","DESENVOLVIMENTO DE METODOLOGIAS ANALÍTICAS E TECNOLOGIAS DE PRODUÇÃO DA DROGA VEGETAL E EXTRATOS DE ANGICO (ANADENANTHERA COLUBRINA VAR. CEBIL)","BARBARA VIVIANA DE OLIVEIRA SANTOS","FABIO SANTOS DE SOUZA","2014","Farmácia","Análise e Controle e Medicamentos","PIBIC",""
"DOCUMENTOS OFICIAIS","EDUCADORAS NA PARAÍBA DO SÉCULO XX: DA DEMOCRACIA DA REPÚBLICA NOVA AO ESTADO NOVO (1930-1937)","FABIANA SENA DA SILVA","CHARLITON JOSE DOS SANTOS MACHADO","2014","Educação","Fundamentos da Educação","PIBIC",""
"CARACTERIZAÇÃO DO ESTADO DE SAÚDE DE CUIDADORES DE CRIANÇAS COM ALTERAÇÕES NEUROMOTORAS","ESTADO DE SAÚDE, ESTRESSE E TRATAMENTO FISIOTERAPEUTICO EM CUIDADORES DE CRIANÇAS COM NECESSIDADES ESPECIAIS","PALLOMA RODRIGUES DE ANDRADE","NEIDE MARIA GOMES DE LUCENA","2014","Fisioterapia e Terapia Ocupacional","","PIBIC",""
"VALIDAÇÃO DE AFIRMATIVAS DE DIAGNÓSTICOS E RESULTADOS DE ENFERMAGEM DA CIPE® PARA A ASSISTÊNCIA À PACIENTES NO PERÍODO PUERPERAL","VALIDAÇÃO DE AFIRMATIVAS DE DIAGNÓSTICOS, RESULTADOS E INTERVENÇÕES DE ENFERMAGEM DA CIPE® PARA A ASSISTÊNCIA À PACIENTES NO PERÍODO PUERPERAL.","MARIA MIRIAM LIMA DA NOBREGA","CLAUDIA MARIA RAMOS MEDEIROS SOUTO","2014","Enfermagem","Enfermagem Obstétrica","PIBIC",""
"CONSTRUINDO UMA IDENTIDADE PROFISSIONAL COMO PROFESSOR(A) DE LÍNGUA ESTRANGEIRA: PERCURSOS DE TRANS(FORMAÇÃO)","POLÍTICAS EDUCACIONAIS, DESENVOLVIMENTO PROFISSIONAL EAÇÕES INCLUSIVAS: INVESTIGANDO IDENTIDADES E SABERES","LAURENIA SOUTO SALES","BETANIA PASSOS MEDRADO","2014","Lingüística","Lingüística Aplicada","PIBIC",""
"O NEGRO NA CANTORIA DE VIOLA DA ATUALIDADE: PROCEDIMENTOS SEMIÓTICOS DE DISCURSIVIZAÇÃO","RAÍZES DO BRASIL NA LITERATURA POPULAR: INTERSUBJETIVIDADE E MULTICULTURALISMO","PEDRO FARIAS FRANCELINO","MARIA DE FATIMA BARBOSA DE MESQUITA BATISTA","2014","Lingüística","Teoria e Análise Lingüística","PIBIC",""
"INFLUÊNCIA DE DIFERENTES DIETAS ARTIFICIAIS NA BIOLOGIA DE ANAGASTA KUEHNIELLA (LEPIDOPTERA: PYRALIDAE)","MULTIPLICAÇÃO DA TRAÇA DOS CEREAIS ANAGASTA KUEHNIELLA (LEPIDOPTERA: PYRALIDAE) EM DIETAS ARTIFICIAIS PARA FINS DE CONTROLE BIOLÓGICO","LUCIANA CORDEIRO DO NASCIMENTO","JACINTO DE LUNA BATISTA","2014","Agronomia","Fitossanidade","PIBIC",""
"ANÁLISE DO EFEITO DE BEBIDAS GASEIFICADAS SOBRE A SUPERFÍCIE DE RESINAS COMPOSTAS. ESTUDO POR MEIO DE RUGOSÍMETRO","AVALIAÇÃO DA RUGOSIDADE SUPERFICIAL DE RESINAS COMPOSTAS APÓS A AÇÃO DE BEBIDAS GASEIFICADAS","WILTON WILNEY NASCIMENTO PADILHA","ROSENES LIMA DOS SANTOS","2014","Odontologia","Materiais Odontológicos","PIBIC",""
"POLÍTICAS DE EDUCAÇÃO SUPERIOR: OS DESAFIOS DA PERMANÊNCIA DE ALUNOS COM HISTÓRICO DE EXCLUSÃO NO CONTEXTO DA EXPANSÃO DA UNIVERSIDADE FEDERAL DA PARAÍBA NO PERÍODO PÓS-LDB","POLÍTICAS DE EDUCAÇÃO SUPERIOR: OS DESAFIOS DO ACESSO E PERMANÊNCIA NO CONTEXTO DA EXPANSÃO DAS UNIVERSIDADES FEDERAIS","TIMOTHY DENIS IRELAND","EDINEIDE JEZINI MESQUITA","2014","Educação","Tópicos Específicos de Educação","PIBIC",""
"APLICAÇÃO DE MÉTODOS DE OTIMIZAÇÃO PARA RESOLUÇÃO DE PROBLEMAS REAIS DE SEQUENCIAMENTO DA PRODUÇÃO","SEQUENCIAMENTO DA PRODUÇÃO: REDUZINDO O GAP ENTRE TEORIA E PRÁTICA","FRANCISCO SOARES MASCULO","ANAND SUBRAMANIAN","2014","Engenharia de Produção","Pesquisa Operacional","PIBIC",""
"ENVELHECIMENTO E AIDS: CONCEPÇÕES DE IDOSOS SOBRE VULNERABILIDADE AO HIV/AIDS","INTERFACES ENTRE ATENÇÃO À SAÚDE DO IDOSO E VULNERABILIDADE AO HIV/AIDS: UM ESTUDO DE REPRESENTAÇÕES SOCIAIS","MARIA EMILIA LIMEIRA LOPES","GREICY KELLY GOUVEIA DIAS BITTENCOURT","2014","Enfermagem","Enfermagem de Doenças Contagiosas","PIBIC",""
"EDUCAÇÃO FILOSÓFICA: SUBSÍDIOS A PARTIR DA REPÚBLICA DE PLATÃO","A GÊNESE DA EDUCAÇÃO COMO PROBLEMA FILOSÓFICO","PAULO ROBERTO PALHANO SILVA","RODRIGO SILVA ROSAL DE ARAJO","2014","Educação","Fundamentos da Educação","PIVIC",""
"APLICAÇÂO DOS INSTRUMENTOS DE AVALIAÇÂO DO GRAU DE SATISFAÇÂO DE IDOSOS REABILITADOS COM PRÓTESE FACIAL EM RESINA ACRÍLICA IMEDIATAMENTE AO RECEBIMENTO DA PRÓTESE E TRÊS MESES APÓS A REABILITAÇÃO","AVALIAÇÃO DO GRAU DE SATISFAÇÃO DOS PACIENTES IDOSOS REABILITADOS COM PRÓTESE FACIAL EM RESINA ACRILICA CARACTERIZADA INTRINSICAMENTE E POLIMERIZADA EM MICROONDAS","SONIA SAEGER MEIRELES MONTE RASO","CACILDA CHAVES MORAIS DE LIMA","2014","Odontologia","Materiais Odontológicos","PIBIC-EM",""
"A EDUCACAO AMBIENTAL PARA PRESERVACAO DA PREGUICA-COMUM (BRADYPUS VARIEGATUS) EM AREAS URBANAS NO MUNICIPIO DE RIO TINTO, PB","COMPORTAMENTO, ECOLOGIA E PRESERVAÇÃO DA PREGUIÇA-COMUM (BRADYPUS VARIEGATUS) EM ÁREAS URBANAS NO MUNICÍPIO DE RIO TINTO, PB","ELAINE BERNINI","CARLA SORAIA SOARES DE CASTRO","2014","Ecologia","Ecologia Aplicada","PIBIC-EM",""
"ESTUDO DE CIRCUITOS DE COMANDO DE CONVERSORES CC-CC TRIFÁSICOS UTILIZANDO MICROCONTROLADORES PIC","DESENVOLVIMENTO DE CONVERSORES CC-CC TRIFÁSICOS PARA O PROCESSAMENTO DA ENERGIA DE FONTES RENOVÁVEIS","KLEBER CARNEIRO DE OLIVEIRA","ROMERO LEANDRO ANDERSEN","2014","Engenharia Elétrica","Eletrônica Industrial, Sistemas e Controles","PIVIC",""
"ELABORAO DO IOGURTE DE JAMBOLO (SYZYGIUM CUMINI), ADOADO COM MEL - CARACTERIZAO FSICO - QUMICA MICROBIOLGICA E SENSORIAL","ELABORAÇÃO DO IOGURTE DE JAMBOLÃO (SYZYGIUM CUMINI) ADOÇADO COM MEL","EDVALDO MESQUITA BELTRAO FILHO","PRISCILLA DINIZ LIMA DA SILVA BERNARDINO","2014","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIBIC-EM",""
"EMERGÊNCIA DE SEMENTES E CRESCIMENTO INICIAL DE PLÂNTULAS  DE  LICANIA TOMENTOSA (BENTH.) FRITSCH DE BREJO DE ALTITUDE NO MUNICÍPIO DE BANANEIRAS /PB","EMERGÊNCIA DE ESPÉCIES FLORESTAIS NATIVAS DE BREJO DE ALTITUDE EM BANANEIRAS,PB","ALEX DA SILVA BARBOSA","VENIA CAMELO DE SOUZA","2014","Ecologia","Ecologia de Ecossistemas","PIBIC-EM",""
"ECOFISIOLOGIA DE REGENERANTES EM POPULAÇÃO NATURAL DE ANADENANTHERA COLUBRINA (VELL.)","ECOFISIOLOGIA DA GERMINAÇÃO DE SEMENTES DE ANADENANTHERA COLUBRINA (VELL.)","GUSTAVO HENRIQUE CALAZANS VIEIRA","VENIA CAMELO DE SOUZA","2014","Ecologia","Ecologia de Ecossistemas","PIBIC-EM",""
"VIABILIDADE DE SEMENTES DE OITICICA","GERMINAÇÃO DE SEMENTES DE OITICICA","ALEX DA SILVA BARBOSA","GILVANEIDE ALVES DE AZEREDO","2014","Agronomia","Fitotecnia","PIBIC-EM",""
"EMERGÊNCIA DE PLÂNTULAS DE OITICICA SOB CONDIÇÕES DE VIVEIRO","GERMINAÇÃO DE SEMENTES DE CARNAÚBA PROVENIENTES DE FRUTOS COM DIFERENTES COLORAÇÕES","BELÍSIA LÚCIA MOREIRA TOSCANO DINIZ","GILVANEIDE ALVES DE AZEREDO","2014","Agronomia","Fitotecnia","PIVIC",""
"FENOLOGIA DE SENEGALIA TENUIFOLIA (L.) BRITTON E ROSE EM BREJO DE ALTITUDE NO MUNICÍPIO DE BANANEIRAS-PB","ESTUDO DA FENOLOGIA DE FABACEAE NO BIOMA MATA ATLÂNTICA NO MUNICÍPIO DE BANANEIRAS-PB","GUSTAVO HENRIQUE CALAZANS VIEIRA","VENIA CAMELO DE SOUZA","2014","Ecologia","Ecologia de Ecossistemas","PIVIC",""
"PRODUÇÃO DE MUDAS DE MADEIRA NOVA","POTENCIAL GERMINATIVO DE SEMENTES DE TRIPLARIS SURINAMENSIS CHAM","ALEX DA SILVA BARBOSA","GILVANEIDE ALVES DE AZEREDO","2014","Agronomia","Fitotecnia","PIBIC-EM",""
"A GOVERNAMENTALIDADE DOS SUJEITOS URBANOS NO DISCURSO DAS CAMPANHAS DE PREVENÇÃO DO GOVERNO DA PARAÍBA","GOVERNAMENTALIDADE E CONTROLE NOS DISCURSOS DO COTIDIANO: A PRODUÇÃO DOS SENTIDOS EM ESPAÇOS INSTITUCIONAIS.","PEDRO FARIAS FRANCELINO","MARIA REGINA BARACUHY LEITE","2014","Lingüística","Teoria e Análise Lingüística","PIBIC",""
