"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"INVESTIGAÇÃO DE DESCRITORES DE QUALIDADE E TÉCNICAS DE ANÁLISE MULTIVARIADA PARA FORMULAÇÃO DO IQC BASEADA EM MEDIDAS DE ABSORO MOLECULAR UV-VIS NO EXTRATO AQUOSO DOS CAFÉS","DESENVOLVIMENTO DO ÍNDICE DE QUALIDADE DE CAFÉ (IQC) BASEADO EM MEDIDAS ESPECTROANALÍTICAS E ANÁLISE MULTIVARIADA","ILDA ANTONIETA SALATA TOSCANO","EDVAN CIRINO DA SILVA","2015","Química","Química Analítica","PIBIC",""
"MÉTODO ELETROANALÍTICO PARA DETERMINAÇÃO DE CLINAFLOXACINA","MÉTODOS ELETROANALÍTICOS PARA A DETERMINAÇÃO DE CONTAMINANTES EMERGENTES","MÁRCIO JOSÉ COELHO DE PONTES","SHERLAN GUIMARAES LEMOS","2015","Química","Química Analítica","PIBIC",""
"SENSOR ELETROQUÍMICO PARA DETERMINAÇÃO DO HERBICIDA N-(FOSFONOMETIL)GLICINA (GLIFOSATO) E SEU METABÓLITO ÁCIDO AMINOMETILFOSFÔNICO (AMPA)","MÉTODOS ELETROANALÍTICOS PARA A DETERMINAÇÃO DE CONTAMINANTES EMERGENTES","FAUSTHON FRED DA SILVA","SHERLAN GUIMARAES LEMOS","2015","Química","Química Analítica","PIBIC",""
"VOLTAMETRIA COM VARIAÇÃO DE PH NA ANÁLISE DO TRICLOSAN E SEUS PRODUTOS DE DEGRADAÇÃO","APLICAÇÕES DE MÉTODOS DE CALIBRAÇÃO DE ORDEM SUPERIOR E RESOLUÇÃO MULTIVARIADA DE CURVAS","FAUSTHON FRED DA SILVA","WALLACE DUARTE FRAGOSO","2015","Química","Química Analítica","PIBIC",""
"MODELAGEM HIDROSSEDIMENTOLÓGICA DA BACIA HIDROGRÁFICA DO ALTO RIO PARAÍBA UTILIZANDO O MODELO SWAT","AVALIAÇÃO DOS PROCESSOS HIDROSSEDIMENTOLÓGICOS EM BACIAS EXPERIMENTAL E REPRESENTATIVA NA PARAÍBA","","RICHARDE MARQUES DA SILVA","2015","Geociências","Geografia Física","PIBIC",""
"PROCESSOS DE COLONIZAÇÃO E SUCESSÃO DA COMUNIDADE DE MACROALGAS BÊNTICAS NOS RECIFES COSTEIROS DO LITORAL PARAIBANO - CONSTRUINDO MODELOS PARA RECUPERAÇÃO AMBIENTAL EM AMBIENTES RECIFAIS","DIVERSIDADE DAS MACROALGAS MARINHAS NOS AMBIENTES RECIFAIS COSTEIROS NO ESTADO DA PARAÍBA: ESTRUTURA DINÂMICA E COMPOSIÇÃO DAS ESPÉCIES COMO BASE PARA INDICAÇÃO DO ESTADO DE CONSERVAÇÃO.","ALEXANDRE RAMLO TORRE PALMA","GEORGE EMMANUEL CAVALCANTI DE MIRANDA","2015","Oceanografia","Oceanografia Biológica","PIBIC",""
"GENÉTICA DA CONSERVAÇÃO E ECOLOGIA DE GIRINOS ATRELADOS AO PROJETO ORIENTAL DAS AMÉRICAS","ESTUDOS DE GENÉTICA DE POPULAÇÕES E GENÉTICA DA CONSERVAÇÃO DA HERPETOFAUNA DA AMÉRICA DO SUL","ELAINE BERNINI","GUSTAVO HENRIQUE CALAZANS VIEIRA","2015","Ecologia","Ecologia de Ecossistemas","PIBIC",""
"EFEITO DO TABAGISMO NO PERFIL DE METILAÇÃO DE DNA NO GENE DA CITOQUERATINA 19 (KRT19) EM CÉLULAS EPITELIAIS DA MUCOSA BUCAL","IMPACTO DO FUMO NO PADRÃO DE METILAÇÃO DE DNA","MARIA DO SOCORRO VIEIRA PEREIRA","NAILA FRANCIS PAULO DE OLIVEIRA","2015","Genética","Genética Humana e Médica","PIBIC",""
"FENOLOGIA DA DISPERSÃO E TIPOLOGIA DOS FRUTOS DA ESPÉCIE PSYCHOTRIA HOFFMANNSEGGIONA (RUBIACEAE) NA RESERVA BIOLÓGICA GUARIBAS, PB.","FENOLOGIA DA DISPERSÃO, TIPOLOGIA DOS FRUTOS E DISPERSORES DAS ESPÉCIES DE RUBIACEAE PRESENTES NA RESERVA BIOLÓGICA GUARIBAS","RUBENS TEIXEIRA DE QUEIROZ","ZELMA GLEBYA MACIEL QUIRINO","2015","Botânica","Morfologia Vegetal","PIBIC",""
"ATENUAÇÃO DO ESTRESSE SALINOS NA VARIEDADE WRAY SOB EFEITOS DE FORMULAÇÕES DE INOCULANTES A PARTIR DE BACTÉRIAS NATIVAS PROMOTORAS DE CRESCIMENTO","SORGO SACARINO (SORGHUM BICOLOR L.): INOCULAÇÃO COM BACTÉRIAS DIAZÓTROFICAS E PROMOTORES DE CRESCIMENTO SOB OS ESTRESSES ABIÓTICOS","FELIPE WARTCHOW","COSME RAFAEL MARTINEZ SALINAS","2015","Botânica","Fisiologia Vegetal","PIBIC",""
"A TRIBO DALBERGIEAE (LEGUMINOSAE, PAPILIONOIDEAE) NA MATA DO BURAQUINHO, JOÃO PESSOA, PARAÍBA - BRASIL","A SUBFAMÍLIA PAPILIONOIDEAE (LEGUMINOSAE) NA MATA DO BURAQUINHO, JOÃO PESSOA, PARAÍBA - BRASIL","ZELMA GLEBYA MACIEL QUIRINO","RUBENS TEIXEIRA DE QUEIROZ","2015","Botânica","Taxonomia Vegetal","PIBIC",""
"ESTUDO TAXONÔMICO DE FAMÍLIAS DA FLORA DA RESERVA BIOLÓGICA GUARIBAS, PARAÍBA, BRASIL","ESTUDO DA FLORA DA RESERVA BIOLÓGICA GUARIBAS, LITORAL NORTE DA PARAÍBA (PARTE DO PROJETO INTEGRADO DIVERSIDADE FLORÍSTICA, CONSERVAÇÃO E LIMITES DA FLORESTA ATLÂNTICA NO NORDESTE DO BRASIL)","ZELMA GLEBYA MACIEL QUIRINO","RITA BALTAZAR DE LIMA","2015","Botânica","Taxonomia Vegetal","PIBIC",""
"MORFOANATOMIA E IMPORTANCIA ETNOMEDICINAL DE FOLHAS E ÓRGÃOS REPRODUTIVOS DE HIMATANTHUS PHAGEDAENICUS (MART.) WOODSON (APOCYNACEAE)","MORFOANATOMIA DE ÓRGÃOS VEGETATIVOS E REPRODUTIVOS DE ESPÉCIES DA FAMÍLIA APOCYNACEAE DE INTERESSE ECONÔMICO","FELIPE WARTCHOW","MARIA DE FATIMA AGRA","2015","Botânica","Botânica Aplicada","PIBIC",""
"MORFOANATOMIA, HISTOQUÍMICA E ETNOMEDICINA DE ASTRONIUM FRAXINIFOLIUM SCHOTT (ANACARDIACEAE)","MORFOANATOMIA, HISTOQUÍMICA E ETNOMEDICINA DA FAMILIA ANACARDIACEAE NO NORDESTE DO BRASIL","FELIPE WARTCHOW","MARIA DE FATIMA AGRA","2015","Botânica","Botânica Aplicada","PIBIC",""
"MORFOLOGIA ESQUELÉTICA DE RAIAS DA FAMÍLIA POTAMOTRYGONIDAE (ELASMOBRANCHII: MYLIOBATIFORMES)","SISTEMÁTICA DE ELASMOBRÂNQUIOS NEOTROPICAIS","MIODELI NOGUEIRA JÚNOR","RICARDO DE SOUZA ROSA","2015","Zoologia","Morfologia dos Grupos Recentes","PIBIC",""
"BIOLOGIA DE NIDIFICAÇÃO DE EPICHARIS NIGRITA (APIDAE, CENTRIDINI)","BIOLOGIA DE NIDIFICAÇÃO E COMPORTAMENTO DE MACHOS EPICHARIS NIGRITA (APIDAE, CENTRIDINI)","MIODELI NOGUEIRA JÚNOR","CELSO FEITOSA MARTINS","2015","Zoologia","Comportamento Animal","PIBIC",""
"DIVERSIDADE DOS PEIXES RECIFAIS DO NORDESTE BRASILEIRO","DIVERSIDADE DA ICTIOFAUNA MARINHA COSTEIRA DO NORDESTE BRASILEIRO","MIODELI NOGUEIRA JÚNOR","RICARDO DE SOUZA ROSA","2015","Zoologia","Taxonomia dos Grupos Recentes","PIBIC",""
"TAXONOMIA DOS ESPÉCIMES DE PALAEMONIDAE RAFINESQUE, 1815 (CRUSTACEA, DECAPODA, CARIDEA) DA COLEÇÃO DE INVERTEBRADOS PAULO YOUNG/UFPB.","EVOLUÇÃO, CIÊNCIA E SOCIEDADE: TEORIA EVOLUTIVA, FILOGENIA DOS METAZOA, E BIODIVERSIDADE DOS INVERTEBRADOS NÃO-INSETOS DA AMÉRICA DO SUL","PEDRO CORDEIRO ESTRELA DE ANDRADE PINTO","MARTIN LINDSEY CHRISTOFFERSEN","2015","Zoologia","Taxonomia dos Grupos Recentes","PIBIC",""
"A FAMÍLIA CARDIIDAE LAMARCK, 1809 (MOLLUSCA: BIVALVIA, VENEROIDA) DA REGIÃO NORDESTE DO BRASIL","EVOLUÇÃO, CIÊNCIA E SOCIEDADE: TEORIA EVOLUTIVA, FILOGENIA DOS METAZOA, E BIODIVERSIDADE DOS INVERTEBRADOS NÃO-INSETOS DA AMÉRICA DO SUL","PEDRO CORDEIRO ESTRELA DE ANDRADE PINTO","MARTIN LINDSEY CHRISTOFFERSEN","2015","Zoologia","Taxonomia dos Grupos Recentes","PIBIC",""
"COMPOSIÇÃO E DISTRIBUIÇÃO BATIMÉTRICA DE HIDRÓIDES (CNIDARIA, HYDROZOA) EM RODOLITOS DE JOÃO PESSOA - PB","CNIDÁRIOS MEDUSOZOADO LITORALDA PARAÍBA, DIVERSIDADE E ASPECTOS ECOLÓGICOS","ROBSON TAMAR DA COSTA RAMOS","MIODELI NOGUEIRA JÚNOR","2015","Zoologia","Taxonomia dos Grupos Recentes","PIBIC",""
"COMPOSIÇÃO, ABUNDÂNCIA E DISTRIBUIÇÃO ESPACIAL DAS HIDROMEDUSAS (CNIDARIA, HYDROZOA) NA BAÍA DE PARANAGUÁ, PARANÁ - INVERNO DE 2013","CNIDÁRIOS MEDUSOZOADO LITORALDA PARAÍBA, DIVERSIDADE E ASPECTOS ECOLÓGICOS","ROBSON TAMAR DA COSTA RAMOS","MIODELI NOGUEIRA JÚNOR","2015","Zoologia","Taxonomia dos Grupos Recentes","PIBIC",""
"TAXONÔMIA DO GÊNERO PHENACORHAMDIA (PISCES: HEPTAPTERIDAE) OCORRENTES NAS BACIAS NORDESTINAS A NOROESTE DO RIO SÃO FRANCISCO","ICTIOFAUNA DO NORDESTE BRASILEIRO OCORRENTE A NOROESTE DO CURSO PRINCIPAL DO RIO SÃO FRANCISCO","MIODELI NOGUEIRA JÚNOR","ROBSON TAMAR DA COSTA RAMOS","2015","Zoologia","Taxonomia dos Grupos Recentes","PIBIC",""
"MORFOLOGIA E TAXONOMIA DAS ESPÉCIES DE LASIODORA KOCH, 1850 (ARANEAE, THERAPHOSIDAE) DO NORDESTE","BIOGEOGRAFIA DE ARACNÍDEOS E MIRIÁPODES DA MATA ATLÂNTICA, COM ÊNFASE NOS OPILIÕES","PEDRO CORDEIRO ESTRELA DE ANDRADE PINTO","MARCIO BERNARDINO DA SILVA","2015","Zoologia","Taxonomia dos Grupos Recentes","PIBIC",""
"SISTEMA DE CULTIVO DE HIPPOCAMPUS REIDI: AVALIAÇÃO DE DIETAS VIVA E ARTIFICIAL, DA DENSIDADE DE ESTOCAGEM, DOS EFLUENTES E COLORAÇÃO","BIOLOGIA, PARÂMETROS POPULACIONAIS E ANÁLISE DO COMÉRCIO DE CAVALOS-MARINHOS (TELEOSTEI: SYNGNATHIDAE: HIPPOCAMPUS) NO BRASIL","IAN PORTO GURGEL DO AMARAL","IERECE MARIA DE LUCENA ROSA","2015","Recursos Pesqueiros e Engenharia de Pesca","Aqüicultura","PIBIC",""
"MAPA DE RISCO DA LEISHMANIOSE VISCERAL CANINA E HUMANA NA GRANDE JOÃO PESSOA","MAPA DE RISCO DA LEISHMANIOSE VISCERAL CANINA E HUMANA NA GRANDE JOÃO PESSOA","MARTIN LINDSEY CHRISTOFFERSEN","PEDRO CORDEIRO ESTRELA DE ANDRADE PINTO","2015","Zoologia","Zoologia Aplicada","PIBIC",""
"EFEITOS DA URBANIZAÇÃO EM PEQUENOS MAMÍFEROS NA GRANDE JOÃO PESSOA","EFEITOS DA URBANIZAÇÃO EM PEQUENOS MAMÍFEROS  NA GRANDE JOÃO PESSOA","MARTIN LINDSEY CHRISTOFFERSEN","PEDRO CORDEIRO ESTRELA DE ANDRADE PINTO","2015","Zoologia","Zoologia Aplicada","PIBIC",""
"LEVANTAMENTO DA FAUNA PARASITÁRIA DE PEIXES ESTUARINOS DA PARAÍBA","QUE LIÇÕES RETIRAR DO FUNCIONAMENTO ECOLÓGICO EM SISTEMAS ESTUARINOS DA PARAÍBA?","DANIEL OLIVEIRA MESQUITA","ANA CAROLINA FIGUEIREDO LACERDA SAKAMOTO","2015","Ecologia","Ecologia Teórica","PIBIC",""
"FAUNA PARASITÁRIA DE PEIXES COMO INDICADORES DE IMPACTO ANTRÓPICO EM AMBIENTES ESTUARINOS DA PARAÍBA","QUE LIÇÕES RETIRAR DO FUNCIONAMENTO ECOLÓGICO EM SISTEMAS ESTUARINOS DA PARAÍBA?","DANIEL OLIVEIRA MESQUITA","ANA CAROLINA FIGUEIREDO LACERDA SAKAMOTO","2015","Ecologia","Ecologia Teórica","PIBIC",""
"TAXAS DE DECOMPOSIÇÃO DE FOLHAS DE MANGUE NA ÁREA DE PROTEÇÃO AMBIENTAL DA BARRA DO RIO MAMANGUAPE","TAXAS DE DECOMPOSIÇÃO DE FOLHAS DE MANGUE  NA ÁREA DE PROTEÇÃO AMBIENTAL DA BARRA DO RIO MAMANGUAPE","GUSTAVO HENRIQUE CALAZANS VIEIRA","ELAINE BERNINI","2015","Ecologia","Ecologia de Ecossistemas","PIBIC",""
"PERCEPÇÃO AMBIENTAL DE PROFESSORES E ALUNOS SOBRE O ECOSSISTEMA MANGUEZAL - ESCOLA MUNICIPAL JOÃO XX - ÁREA DE PROTEÇÃO AMBIENTAL DA BARRA DO RIO MAMANGUAPE, PARAÍBA","FLANELÓGRAFO: INSTRUMENTO DE EDUCAÇÃO AMBIENTAL SOBRE O MANGUEZAL NA ÁREA DE PROTEÇÃO AMBIENTAL DA BARRA DO RIO MAMANGUAPE ? PARAÍBA","GUSTAVO HENRIQUE CALAZANS VIEIRA","ELAINE BERNINI","2015","Ecologia","Ecologia de Ecossistemas","PIBIC",""
"MAPEAMENTO DAS PRINCIPAIS SÍNDROMES DE POLINIZAÇÃO DAS ESPÉCIES HERBÁCEAS EM DIFERENTES FORMAÇÕES VEGETAIS PARAIBANAS.","PADRÕES GEOGRÁFICOS DAS SÍNDROMES DE POLINIZAÇÃO E CARACTERÍSTICAS FLORAIS DE ESPÉCIES ARBÓREAS EM DIFERENTES FORMAÇÕES VEGETAIS PARAIBANAS.","ELAINE BERNINI","ZELMA GLEBYA MACIEL QUIRINO","2015","Ecologia","Ecologia de Ecossistemas","PIBIC",""
"ESTRUTURA DINÂMICA E COMPOSIÇÃO DO FITOBENTOS MARINHO, NA BIOINDICAÇÃO DO ESTADO DE CONSERVAÇÃO AMBIENTES RECIFAIS COSTEIROS NO ESTADO DA PARAÍBA","DIVERSIDADE DAS MACROALGAS MARINHAS NOS AMBIENTES RECIFAIS COSTEIROS NO ESTADO DA PARAÍBA: ESTRUTURA DINÂMICA E COMPOSIÇÃO DAS ESPÉCIES COMO BASE PARA INDICAÇÃO DO ESTADO DE CONSERVAÇÃO.","ELAINE BERNINI","GEORGE EMMANUEL CAVALCANTI DE MIRANDA","2015","Ecologia","Ecologia de Ecossistemas","PIBIC",""
"ESTUDOS DAS CONDIÇÕES MICROCLIMÁTICAS DA REBIOGUARIBAS E SUAS INTERFERÊNCIAS NA TAXA DE HERBIVORIA: UMA CONTRIBUIÇÃO À ECOLOGIA DA PAISAGEM","A INFLUÊNCIA DA RESERVA BIOLÓGICA (REBIO-GUARIBAS) NA AMENIZAÇÃO CLIMÁTICA E CONDIÇÕES DE CONFORTO TÉRMICO AMBIENTAL DO ESPAÇO INTRA-URBANO DO CAMPUS IV DA UFPB","NADJACLEIA VILAR ALMEIDA","JOEL SILVA DOS SANTOS","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"NAUFRÁGIOS DA COSTA PARAIBANA COMO PRESTADORES DE SERVIÇOS AMBIENTAIS","DIAGNÓSTICO E VALORAÇÃO DE SERVIÇOS AMBIENTAIS DO ESTUÁRIO DO RIO PARAÍBA E ECOSSISTEMAS ASSOCIADOS","DENISE DIAS DA CRUZ","BRÁULIO ALMEIDA SANTOS","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"DIAGNÓSTICO E VALORAÇÃO DE SERVIÇOS AMBIENTAIS DOS RECIFES NATURAIS DE PICÃOZINHO, PB","DIAGNÓSTICO E VALORAÇÃO DE SERVIÇOS AMBIENTAIS DO ESTUÁRIO DO RIO PARAÍBA E ECOSSISTEMAS ASSOCIADOS","DENISE DIAS DA CRUZ","BRÁULIO ALMEIDA SANTOS","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"DISTRIBUIÇÃO ESPAÇO TEMPORAL DO USO DA TERRA E DA COBERTURA VEGETAL","DINÂMICA DA PAISAGEM NA ÁREA DE PRESERVAÇÃO AMBIENTAL DA BARRA DO RIO MAMANGUAPE NO LITORAL NORTE DA PARAÍBA","JOEL SILVA DOS SANTOS","NADJACLEIA VILAR ALMEIDA","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"POLINIZADORES E O SUCESSO REPRODUTIVO DE ESPÉCIE ORNITÓFILA EM ÁREA DE MATA ATLÂNTICA DE JOÃO PESSOA, NORDESTE DO BRASIL","O EFEITO DE ÁCAROS NA DISPONIBILIDADE DE NÉCTAR E NO SUCESSO REPRODUTIVO DE FLORES ORNITÓFILAS EM ÁREA DE MATA ATLÂNTICA DE JOÃO PESSOA, SUDESTE DO BRASIL","NADJACLEIA VILAR ALMEIDA","DENISE DIAS DA CRUZ","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"A POLUIÇÃO SONORA E SEUS EFEITOS NA RIQUEZA DE ANUROS","A POLUIÇÃO SONORA E SEUS EFEITOS BIOLÓGICOS","DENISE DIAS DA CRUZ","CARLOS BARROS DE ARAÚJO","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"COMPOSIÇÃO E HISTÓRIA NATURAL DE UMA TAXOCENOSE DE SERPENTES PRESENTES EM UMA RESERVA PARTICULAR DO PATRIMÔNIO NATURAL, LOCALIZADA NO MUNÍCIPIO DE SANTA RITA - PB","HISTÓRIA NATURAL, DISTRIBUIÇÃO ESPACIAL, ESTADO DE CONSERVAÇÃO E DETERMINAÇÃO DE FATORES QUE ESTRUTURAM TAXOCENOSES DE SERPENTES NA PARAÍBA","NADJACLEIA VILAR ALMEIDA","FREDERICO GUSTAVO RODRIGUES FRANCA","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"ECOLOGIA E FILOGENIA SÃO DETERMINANTES DA ESTRUTURA ECOMORFOLÓGICA DE UMA TAXOCENOSE DE SERPENTES DA MATA ATLÂNTICA NA PARAÍBA?","HISTÓRIA NATURAL, DISTRIBUIÇÃO ESPACIAL, ESTADO DE CONSERVAÇÃO E DETERMINAÇÃO DE FATORES QUE ESTRUTURAM TAXOCENOSES DE SERPENTES NA PARAÍBA","NADJACLEIA VILAR ALMEIDA","FREDERICO GUSTAVO RODRIGUES FRANCA","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"QUANTIFICAÇÃO DO VOLUME INFILTRADO POR RESINA FLUIDA EM LESÕES CARIOSAS NATURAIS DE ESMALTE","INFILTRAÇÃO DE RESINA FLUIDA EM LESÕES CARIOSAS NATURAIS DE ESMALTE: DADOS VOLUMÉTRICOS QUANTITATIVOS E MECÂNICA DE FLUXO","EULAMPIO JOSE DA SILVA NETO","FREDERICO BARBOSA DE SOUSA","2015","Morfologia","Histologia","PIBIC",""
"PURIFICAÇÃO E ATIVIDADE BACTERICIDA DE UMA LECTINA DE APLYSINA FULVA","PROTEÔMICA DE ESPONJAS MARINHAS DO NORDESTE BRASILEIRO","TATIANE SANTI GADELHA","CARLOS ALBERTO DE ALMEIDA GADELHA","2015","Bioquímica","Química de Macromoléculas","PIBIC",""
"PEPTÍDEOS BIOATIVOS PRESENTES NO SORO DO LEITE DE CABRA","IDENTIFICAÇÃO DE PEPTÍDEOS BIOATIVOS PRESENTES NO SORO DO LEITE DE CABRA","CARLOS ALBERTO DE ALMEIDA GADELHA","TATIANE SANTI GADELHA","2015","Bioquímica","Química de Macromoléculas","PIBIC",""
"AVALIAÇÃO DO POLIMORFISMO G1793A DA METILENOTETRAHIDROFOLATO REDUTASE (MTHFR) COMO FATOR DE RISCO PARA NEFROPATIA DIABÉTICA","AVALIAÇÃO DA ASSOCIAÇÃO ENTRE  POLIMORFISMOS GENÉTICOS E COMPLICAÇÕES CRÔNICAS DE DIABETES","CARLOS ALBERTO DE ALMEIDA GADELHA","DARLENE CAMATI PERSUHN","2015","Bioquímica","Biologia Molecular","PIBIC",""
"AVALIAÇÃO DO POLIMORFISMO G1793A DA METILENOTETRAHIDROFOLATO REDUTASE (MTHFR) COMO FATOR DE RISCO PARA RETINOPATIA DIABÉTICA","AVALIAÇÃO DA ASSOCIAÇÃO ENTRE  POLIMORFISMOS GENÉTICOS E COMPLICAÇÕES CRÔNICAS DE DIABETES","CARLOS ALBERTO DE ALMEIDA GADELHA","DARLENE CAMATI PERSUHN","2015","Bioquímica","Biologia Molecular","PIBIC",""
"ESTUDO MOLECULAR DO EFEITO DO CÁLCIO NA ATIVIDADE E ESTRUTURA DA TRIPSINA DO PEIXE-ZEBRA (DANIO RERIO)","EXTRAÇÃO E CARACTERIZAÇÃO DE ENZIMAS DE INTERESSE BIOTECNOLÓGICO A PARTIR DO CÉREBRO, MÚSCULO ESQUELÉTICO E VÍSCERAS DO PEIXE-ZEBRA (DANIO RERIO)","CARLOS ALBERTO DE ALMEIDA GADELHA","IAN PORTO GURGEL DO AMARAL","2015","Bioquímica","Enzimologia","PIBIC",""
"ESTUDOS ESTRUTURAIS DE UMA FOSFOLIPASE A2 BÁSICA HOMÓLOGA CRISTALIZADA NA PRESENÇA DO INIBIDOR NATURAL DE PLA2S TIPO ALFA","ESTUDOS ESTRUTURAIS DE PROTEÍNAS ISOLADAS DE VENENOS DE SERPENTES COM POTENCIAL BIOTECNOLÓGICO","CICERO FRANCISCO BEZERRA FELIPE","DANIELA PRISCILA MARCHI SALVADOR","2015","Biofísica","Biofísica Molecular","PIBIC",""
"ANÁLISES ESTRUTURAIS DE UMA LYS49-PLA2 CRISTALIZADA NA PRESENÇA DO INIBIDOR NATURAL DE PLA2S DO TIPO GAMA","ESTUDOS ESTRUTURAIS DE PROTEÍNAS ISOLADAS DE VENENOS DE SERPENTES COM POTENCIAL BIOTECNOLÓGICO","CICERO FRANCISCO BEZERRA FELIPE","DANIELA PRISCILA MARCHI SALVADOR","2015","Biofísica","Biofísica Molecular","PIBIC",""
"INVESTIGAÇÃO DA ATIVIDADE ESPASMOLÍTICA DO EXTRATO ETANÓLICO OBTIDO DO CAULE DE SOLANUM ASPERUM RICH. (SOLANACEAE)","INVESTIGAÇÃO DA ATIVIDADE ESPASMOLÍTICA DE PRODUTOS NATURAIS DOS GÊNEROS SOLANUM E CAULERPA","PRISCILLA MARIA PEREIRA MACIEL","FABIANA DE ANDRADE CAVALCANTE","2015","Farmacologia","Farmacologia Geral","PIBIC",""
"INVESTIGAÇÃO DA ATIVIDADE ESPASMOLÍTICA DO EXTRATO ETANÓLICO OBTIDO DAS PARTES AÉREAS DE SOLANUM STIPULACEUM ROEM & SCHULT (SOLANACEAE)","INVESTIGAÇÃO DA ATIVIDADE ESPASMOLÍTICA DE PRODUTOS NATURAIS DOS GÊNEROS SOLANUM E CAULERPA","PRISCILLA MARIA PEREIRA MACIEL","FABIANA DE ANDRADE CAVALCANTE","2015","Farmacologia","Farmacologia Geral","PIBIC",""
"INVESTIGAÇÃO DO MECANISMO DE AÇÃO ESPASMOLÍTICA DO DERIVADO SINTÉTICO UFRPE 107 OBTIDO DO NORLAPACHOL, EM ÍLEO DE COBAIA","INVESTIGAÇÃO DA ATIVIDADE ESPASMOLÍTICA DE DERIVADOS SINTÉTICOS OBTIDOS DO LAPACHOL, UMA NAFTOQUINONA ISOLADA DE TABEBUIA AVELANEDAE (BIGNONIACEAE) EM ÍLEO DE COBAIA","TATIANNE MOTA BATISTA","BAGNOLIA ARAUJO DA SILVA","2015","Farmacologia","Farmacologia Geral","PIBIC",""
"AVALIAÇÃO DOS EFEITOS DO ÓLEO DE LAVANDULA ANGUSTIFOLIA SOBRE OS SINTOMAS EXTRAPIRAMIDAIS INDUZIDOS POR HALOPERIDOL","INVESTIGAÇÃO PSICOFARMACOLÓGICA DE SUBSTÂNCIAS BIOATIVAS EM MODELOS ANIMAIS UTILIZANDO ROEDORES","NATANAEL ANTONIO DOS SANTOS","LIANA CLEBIA DE MORAIS PORDEUS","2015","Psicologia","Psicologia Experimental","PIBIC",""
"CARACTERIZAÇÃO DOS EFEITOS DO PARA-CIMENO SOBRE O TRANSIENTE DE CÁLCIO EM CARDIOMIÓCITOS DE RATOS NORMOTENSOS E HIPERTENSOS","ANÁLISE DO POTENCIAL TERAPÊUTICO DE PRODUTOS NATURAIS E/OU SINTÉTICOS BIOATIVOS SOBRE DOENÇAS CARDIOVASCULARES","LUIZ HENRIQUE CESAR VASCONCELOS","ISLANIA GISELIA ALBUQUERQUE GONÇALVES","2015","Farmacologia","Farmacologia Cardiorenal","PIBIC",""
"AVALIAÇÃO DA CAPACIDADE DO 2-NITRATO-1,3-DIBUTOXIPROPANO (NDBP) INDUZIR TOLERÂNCIA AO VASORRELAXAMENTO EM ARTÉRIA MESENTÉRICA DE RATOS ESPONTANEAMENTE HIPERTENSOS","O COMPOSTO 2-NITRATO-1,3-DIBUTOXIPROPANO (NDBP) INDUZ TOLERÂNCIA? INVESTIGANDO A EFICÁCIA TERAPÊUTICA DE UM NOVO DOADOR DE ÓXIDO NÍTRICO PARA A HIPERTENSÃO","PRISCILLA MARIA PEREIRA MACIEL","MARIA DO SOCORRO DE FRANÇA SILVA","2015","Farmacologia","Farmacologia Cardiorenal","PIBIC",""
"AVALIAÇÃO DA CAPACIDADE DO 2-NITRATO-1,3-DIBUTOXIPROPANO (NDBP) INDUZIR TOLERÂNCIA AO SEU EFEITO HIPOTENSOR EM RATOS ESPONTANEAMENTE HIPERTENSOS","O COMPOSTO 2-NITRATO-1,3-DIBUTOXIPROPANO (NDBP) INDUZ TOLERÂNCIA? INVESTIGANDO A EFICÁCIA TERAPÊUTICA DE UM NOVO DOADOR DE ÓXIDO NÍTRICO PARA A HIPERTENSÃO","PRISCILLA MARIA PEREIRA MACIEL","MARIA DO SOCORRO DE FRANÇA SILVA","2015","Farmacologia","Farmacologia Cardiorenal","PIBIC",""
"AVALIAÇÃO DA ATIVIDADE DO EXTRATO HIDROALCOÓLICO LIVRE DE ÁLCOOL DA CASCA DA UVA FERMENTADA VITIS VINIFERA L. DO VALE DO SÃO FRANCISCO SOBRE O SISTEMA CARDIOVASCULAR DE ANIMAIS HIPERTENSOS L-NAME","PRODUTOS NATURAIS E/OU SINTÉTICOS BIOATIVOS COM POTENCIAL TERAPÊUTICO HIPOTENSOR ESTUDOS IN VIVO E IN VITRO","MARIA DA CONCEIÇÃO CORREIA SILVA","ISAC ALMEIDA DE MEDEIROS","2015","Farmacologia","Farmacologia Cardiorenal","PIBITI",""
"ANÁLISE DE MECANISMOS ENVOLVIDOS NA ATIVIDADE DAS FASES DA ALGA DICTYOTA PULCHELLA, IN VITRO, EM MODELOS DE INFLAMAÇÃO AGUDA","INVESTIGAÇÃO DO EFEITO IMUNOMODULADOR DO GÊNERO DICTYOTA EM MODELOS DE INFLAMAÇÃO AGUDA","TALISSA MOZZINI MONTEIRO","SANDRA RODRIGUES MASCARENHAS","2015","Imunologia","Imunologia Celular","PIBIC",""
